split,idx,Path,corruption,severity,seed
cal,3706,CheXpert-v1.0-small/train/patient27954/study1/view1_frontal.jpg,blur,2,1114458816
cal,1039,CheXpert-v1.0-small/train/patient37200/study3/view1_frontal.jpg,brightness,3,393774460
cal,366,CheXpert-v1.0-small/train/patient63566/study1/view1_frontal.jpg,jpeg,3,331789309
cal,2728,CheXpert-v1.0-small/train/patient32650/study11/view1_frontal.jpg,brightness,1,1733713313
cal,2409,CheXpert-v1.0-small/train/patient48102/study2/view1_frontal.jpg,screen,3,762655135
cal,1094,CheXpert-v1.0-small/train/patient28513/study1/view1_frontal.jpg,jpeg,2,622428002
cal,2861,CheXpert-v1.0-small/train/patient35017/study2/view1_frontal.jpg,occlusion,3,1620659443
cal,4553,CheXpert-v1.0-small/train/patient46385/study3/view1_frontal.jpg,occlusion,1,150889273
cal,3029,CheXpert-v1.0-small/train/patient08180/study1/view1_frontal.jpg,jpeg,2,1824432388
cal,2110,CheXpert-v1.0-small/train/patient18264/study1/view1_frontal.jpg,blur,3,302463674
cal,775,CheXpert-v1.0-small/train/patient35889/study7/view1_frontal.jpg,blur,2,1116724215
cal,1002,CheXpert-v1.0-small/train/patient40486/study7/view1_frontal.jpg,brightness,2,311628554
cal,3264,CheXpert-v1.0-small/train/patient28413/study1/view1_frontal.jpg,screen,1,1018568576
cal,4716,CheXpert-v1.0-small/train/patient36307/study1/view1_frontal.jpg,blur,1,1056204143
cal,4333,CheXpert-v1.0-small/train/patient46362/study2/view1_frontal.jpg,screen,2,191579027
cal,2168,CheXpert-v1.0-small/train/patient20506/study1/view1_frontal.jpg,jpeg,1,2085468126
cal,3021,CheXpert-v1.0-small/train/patient27254/study6/view1_frontal.jpg,occlusion,1,2097898675
cal,1578,CheXpert-v1.0-small/train/patient27396/study2/view1_frontal.jpg,brightness,3,1078456660
cal,2296,CheXpert-v1.0-small/train/patient50510/study3/view1_frontal.jpg,occlusion,1,2076568899
cal,3910,CheXpert-v1.0-small/train/patient33455/study2/view1_frontal.jpg,blur,1,187968985
cal,3916,CheXpert-v1.0-small/train/patient14551/study4/view1_frontal.jpg,jpeg,1,1543508712
cal,3642,CheXpert-v1.0-small/train/patient38412/study7/view1_frontal.jpg,blur,3,1209346907
cal,2838,CheXpert-v1.0-small/train/patient31779/study3/view1_frontal.jpg,jpeg,2,1770362864
cal,1496,CheXpert-v1.0-small/train/patient37017/study2/view1_frontal.jpg,jpeg,1,1112307319
cal,3203,CheXpert-v1.0-small/train/patient28089/study5/view1_frontal.jpg,jpeg,2,1141245293
cal,548,CheXpert-v1.0-small/train/patient31478/study1/view1_frontal.jpg,brightness,2,1892714742
cal,3509,CheXpert-v1.0-small/train/patient07342/study1/view1_frontal.jpg,screen,2,217746271
cal,3680,CheXpert-v1.0-small/train/patient25567/study3/view1_frontal.jpg,brightness,1,1181744892
cal,1670,CheXpert-v1.0-small/train/patient03655/study11/view1_frontal.jpg,blur,1,316484062
cal,2581,CheXpert-v1.0-small/train/patient17556/study1/view1_frontal.jpg,screen,3,1935636030
cal,3337,CheXpert-v1.0-small/train/patient06965/study2/view1_frontal.jpg,brightness,1,1786104509
cal,1265,CheXpert-v1.0-small/train/patient12466/study8/view1_frontal.jpg,screen,1,1118387468
cal,2529,CheXpert-v1.0-small/train/patient57375/study1/view1_frontal.jpg,blur,2,1872498430
cal,2039,CheXpert-v1.0-small/train/patient23695/study3/view1_frontal.jpg,jpeg,1,1632476811
cal,534,CheXpert-v1.0-small/train/patient48767/study1/view1_frontal.jpg,occlusion,2,1443054777
cal,1869,CheXpert-v1.0-small/train/patient09374/study2/view1_frontal.jpg,jpeg,3,398508710
cal,3564,CheXpert-v1.0-small/train/patient05209/study1/view1_frontal.jpg,brightness,1,818952699
cal,2372,CheXpert-v1.0-small/train/patient24985/study1/view1_frontal.jpg,occlusion,1,2111421780
cal,4853,CheXpert-v1.0-small/train/patient57977/study1/view1_frontal.jpg,jpeg,3,1836128969
cal,1863,CheXpert-v1.0-small/train/patient30472/study2/view1_frontal.jpg,blur,3,1235015851
cal,4956,CheXpert-v1.0-small/train/patient22522/study11/view1_frontal.jpg,blur,3,60071512
cal,1390,CheXpert-v1.0-small/train/patient39966/study3/view1_frontal.jpg,brightness,3,1345270562
cal,575,CheXpert-v1.0-small/train/patient43148/study8/view1_frontal.jpg,occlusion,2,1204716791
cal,2538,CheXpert-v1.0-small/train/patient09486/study1/view1_frontal.jpg,screen,3,1021820334
cal,92,CheXpert-v1.0-small/train/patient11242/study26/view1_frontal.jpg,brightness,1,767157553
cal,3559,CheXpert-v1.0-small/train/patient49865/study1/view1_frontal.jpg,jpeg,3,439932037
cal,1853,CheXpert-v1.0-small/train/patient11902/study1/view1_frontal.jpg,brightness,2,649996794
cal,143,CheXpert-v1.0-small/train/patient62468/study1/view1_frontal.jpg,blur,3,457124348
cal,3791,CheXpert-v1.0-small/train/patient21504/study3/view1_frontal.jpg,screen,2,228434521
cal,2295,CheXpert-v1.0-small/train/patient12965/study2/view1_frontal.jpg,screen,3,905284471
cal,4352,CheXpert-v1.0-small/train/patient04287/study1/view1_frontal.jpg,jpeg,1,1081409674
cal,1456,CheXpert-v1.0-small/train/patient32613/study5/view1_frontal.jpg,occlusion,1,2033144086
cal,90,CheXpert-v1.0-small/train/patient25095/study2/view1_frontal.jpg,screen,1,1572939141
cal,2653,CheXpert-v1.0-small/train/patient01172/study2/view1_frontal.jpg,screen,3,324333514
cal,1698,CheXpert-v1.0-small/train/patient43406/study3/view1_frontal.jpg,occlusion,1,11549308
cal,3156,CheXpert-v1.0-small/train/patient00437/study1/view1_frontal.jpg,screen,3,1529341510
cal,2750,CheXpert-v1.0-small/train/patient38074/study5/view1_frontal.jpg,blur,1,491468597
cal,1238,CheXpert-v1.0-small/train/patient40021/study4/view1_frontal.jpg,screen,1,1346558869
cal,395,CheXpert-v1.0-small/train/patient26923/study1/view1_frontal.jpg,brightness,1,546365531
cal,4096,CheXpert-v1.0-small/train/patient26691/study8/view1_frontal.jpg,screen,1,1229425051
cal,724,CheXpert-v1.0-small/train/patient54795/study1/view1_frontal.jpg,jpeg,2,1989456543
cal,837,CheXpert-v1.0-small/train/patient03932/study1/view1_frontal.jpg,screen,1,1908768543
cal,1925,CheXpert-v1.0-small/train/patient01613/study1/view1_frontal.jpg,brightness,3,521594790
cal,289,CheXpert-v1.0-small/train/patient13523/study1/view1_frontal.jpg,occlusion,1,721978164
cal,937,CheXpert-v1.0-small/train/patient37354/study3/view1_frontal.jpg,jpeg,1,1259672114
cal,4214,CheXpert-v1.0-small/train/patient17101/study1/view1_frontal.jpg,screen,2,2124185898
cal,2786,CheXpert-v1.0-small/train/patient23651/study1/view1_frontal.jpg,screen,1,1051250298
cal,2741,CheXpert-v1.0-small/train/patient04462/study87/view1_frontal.jpg,occlusion,1,1765004668
cal,3429,CheXpert-v1.0-small/train/patient61585/study1/view1_frontal.jpg,blur,3,1968110048
cal,1083,CheXpert-v1.0-small/train/patient11792/study9/view1_frontal.jpg,screen,2,2120960093
cal,184,CheXpert-v1.0-small/train/patient42870/study1/view1_frontal.jpg,jpeg,1,1211980329
cal,1398,CheXpert-v1.0-small/train/patient09871/study1/view1_frontal.jpg,screen,2,226049331
cal,4986,CheXpert-v1.0-small/train/patient19988/study1/view1_frontal.jpg,jpeg,2,1332249092
cal,1252,CheXpert-v1.0-small/train/patient29455/study13/view1_frontal.jpg,blur,2,617374720
cal,3993,CheXpert-v1.0-small/train/patient07536/study2/view1_frontal.jpg,brightness,3,334964675
cal,2998,CheXpert-v1.0-small/train/patient48676/study1/view1_frontal.jpg,screen,2,1386394901
cal,3659,CheXpert-v1.0-small/train/patient47084/study2/view1_frontal.jpg,blur,1,13361126
cal,3938,CheXpert-v1.0-small/train/patient54165/study1/view1_frontal.jpg,occlusion,3,456632412
cal,1261,CheXpert-v1.0-small/train/patient07486/study2/view1_frontal.jpg,occlusion,2,2121423061
cal,3170,CheXpert-v1.0-small/train/patient57045/study1/view1_frontal.jpg,screen,2,31047808
cal,1151,CheXpert-v1.0-small/train/patient29465/study14/view1_frontal.jpg,occlusion,1,242730040
cal,2176,CheXpert-v1.0-small/train/patient51060/study1/view1_frontal.jpg,occlusion,3,1824884632
cal,2685,CheXpert-v1.0-small/train/patient11654/study5/view1_frontal.jpg,occlusion,1,668087308
cal,66,CheXpert-v1.0-small/train/patient10393/study1/view1_frontal.jpg,screen,3,568012783
cal,4871,CheXpert-v1.0-small/train/patient30703/study5/view1_frontal.jpg,jpeg,3,244394536
cal,4983,CheXpert-v1.0-small/train/patient40915/study9/view1_frontal.jpg,blur,1,132563045
cal,3572,CheXpert-v1.0-small/train/patient40442/study3/view1_frontal.jpg,occlusion,1,729769167
cal,1359,CheXpert-v1.0-small/train/patient08137/study2/view1_frontal.jpg,screen,3,719705115
cal,4462,CheXpert-v1.0-small/train/patient36856/study9/view1_frontal.jpg,blur,1,1822347874
cal,2346,CheXpert-v1.0-small/train/patient26359/study1/view1_frontal.jpg,jpeg,3,1201560476
cal,4001,CheXpert-v1.0-small/train/patient59156/study3/view1_frontal.jpg,occlusion,2,1987781365
cal,344,CheXpert-v1.0-small/train/patient19094/study8/view1_frontal.jpg,occlusion,1,1253609063
cal,4415,CheXpert-v1.0-small/train/patient34870/study1/view1_frontal.jpg,jpeg,2,422102326
cal,4741,CheXpert-v1.0-small/train/patient53236/study1/view1_frontal.jpg,screen,1,185302879
cal,2765,CheXpert-v1.0-small/train/patient20538/study1/view1_frontal.jpg,screen,2,253311568
cal,491,CheXpert-v1.0-small/train/patient26575/study3/view1_frontal.jpg,blur,2,926250345
cal,50,CheXpert-v1.0-small/train/patient26494/study4/view1_frontal.jpg,jpeg,1,1257723442
cal,3335,CheXpert-v1.0-small/train/patient08195/study1/view1_frontal.jpg,screen,2,1428424993
cal,2782,CheXpert-v1.0-small/train/patient39323/study2/view1_frontal.jpg,blur,3,1169493332
cal,1899,CheXpert-v1.0-small/train/patient52024/study1/view1_frontal.jpg,screen,1,2037756664
cal,1550,CheXpert-v1.0-small/train/patient12753/study16/view1_frontal.jpg,brightness,3,2096901107
cal,4221,CheXpert-v1.0-small/train/patient35167/study31/view1_frontal.jpg,blur,3,1378544335
cal,4269,CheXpert-v1.0-small/train/patient30111/study9/view1_frontal.jpg,blur,2,1904078292
cal,1784,CheXpert-v1.0-small/train/patient21909/study2/view1_frontal.jpg,brightness,1,1072681557
cal,426,CheXpert-v1.0-small/train/patient48202/study1/view1_frontal.jpg,blur,2,1031565556
cal,339,CheXpert-v1.0-small/train/patient38553/study10/view1_frontal.jpg,jpeg,2,1744172635
cal,1117,CheXpert-v1.0-small/train/patient14940/study7/view1_frontal.jpg,screen,1,1171162856
cal,3376,CheXpert-v1.0-small/train/patient01664/study5/view1_frontal.jpg,screen,2,1770188859
cal,3912,CheXpert-v1.0-small/train/patient23788/study1/view1_frontal.jpg,screen,3,1485048476
cal,1894,CheXpert-v1.0-small/train/patient02918/study10/view1_frontal.jpg,occlusion,3,1996628345
cal,1508,CheXpert-v1.0-small/train/patient04333/study5/view1_frontal.jpg,brightness,1,1313694009
cal,69,CheXpert-v1.0-small/train/patient23984/study3/view1_frontal.jpg,blur,1,1579386616
cal,4742,CheXpert-v1.0-small/train/patient60073/study1/view1_frontal.jpg,brightness,1,1939429269
cal,2987,CheXpert-v1.0-small/train/patient26472/study1/view1_frontal.jpg,screen,2,946836132
cal,174,CheXpert-v1.0-small/train/patient38181/study3/view1_frontal.jpg,brightness,2,1683543265
cal,1702,CheXpert-v1.0-small/train/patient15522/study14/view1_frontal.jpg,brightness,1,359789400
cal,3848,CheXpert-v1.0-small/train/patient08943/study6/view1_frontal.jpg,jpeg,2,441890183
cal,4926,CheXpert-v1.0-small/train/patient52810/study1/view1_frontal.jpg,brightness,2,9717139
cal,3030,CheXpert-v1.0-small/train/patient37717/study4/view1_frontal.jpg,brightness,1,623097341
cal,876,CheXpert-v1.0-small/train/patient28400/study1/view1_frontal.jpg,brightness,3,1609732968
cal,4564,CheXpert-v1.0-small/train/patient14660/study1/view1_frontal.jpg,brightness,1,813974968
cal,4478,CheXpert-v1.0-small/train/patient24249/study1/view1_frontal.jpg,occlusion,2,1255934203
cal,3860,CheXpert-v1.0-small/train/patient36917/study1/view1_frontal.jpg,screen,1,1398879583
cal,3336,CheXpert-v1.0-small/train/patient03134/study11/view1_frontal.jpg,occlusion,2,576820179
cal,3551,CheXpert-v1.0-small/train/patient11588/study1/view1_frontal.jpg,screen,1,211469131
cal,3012,CheXpert-v1.0-small/train/patient02989/study5/view1_frontal.jpg,screen,1,702902448
cal,1434,CheXpert-v1.0-small/train/patient54981/study1/view1_frontal.jpg,occlusion,1,537655152
cal,2386,CheXpert-v1.0-small/train/patient19700/study2/view1_frontal.jpg,screen,3,1593469932
cal,4233,CheXpert-v1.0-small/train/patient15406/study3/view1_frontal.jpg,screen,2,115710697
cal,3357,CheXpert-v1.0-small/train/patient21449/study2/view1_frontal.jpg,brightness,2,2077469950
cal,3830,CheXpert-v1.0-small/train/patient41133/study3/view1_frontal.jpg,blur,1,899149127
cal,1361,CheXpert-v1.0-small/train/patient16200/study8/view1_frontal.jpg,occlusion,3,1409484649
cal,3468,CheXpert-v1.0-small/train/patient25285/study1/view1_frontal.jpg,brightness,1,1461725365
cal,1635,CheXpert-v1.0-small/train/patient53112/study1/view2_frontal.jpg,screen,1,716665663
cal,4756,CheXpert-v1.0-small/train/patient35375/study20/view1_frontal.jpg,screen,1,88493680
cal,3563,CheXpert-v1.0-small/train/patient60640/study1/view1_frontal.jpg,jpeg,1,685982340
cal,3058,CheXpert-v1.0-small/train/patient10922/study3/view1_frontal.jpg,screen,2,1078385630
cal,4185,CheXpert-v1.0-small/train/patient02286/study2/view1_frontal.jpg,screen,3,1922785166
cal,4830,CheXpert-v1.0-small/train/patient35462/study1/view1_frontal.jpg,brightness,1,51034161
cal,877,CheXpert-v1.0-small/train/patient60006/study1/view1_frontal.jpg,blur,2,1016889261
cal,2880,CheXpert-v1.0-small/train/patient05354/study1/view1_frontal.jpg,screen,3,873360768
cal,2835,CheXpert-v1.0-small/train/patient12583/study5/view1_frontal.jpg,jpeg,1,661121154
cal,1802,CheXpert-v1.0-small/train/patient63223/study1/view1_frontal.jpg,brightness,2,1231164560
cal,3281,CheXpert-v1.0-small/train/patient62956/study1/view1_frontal.jpg,jpeg,1,1466431364
cal,1450,CheXpert-v1.0-small/train/patient10756/study6/view1_frontal.jpg,brightness,2,1260743938
cal,3164,CheXpert-v1.0-small/train/patient39099/study17/view1_frontal.jpg,screen,1,1989915320
cal,3034,CheXpert-v1.0-small/train/patient04050/study1/view1_frontal.jpg,brightness,1,2080330291
cal,2220,CheXpert-v1.0-small/train/patient44682/study1/view1_frontal.jpg,jpeg,3,632988435
cal,1152,CheXpert-v1.0-small/train/patient11204/study2/view1_frontal.jpg,jpeg,2,1810138577
cal,2810,CheXpert-v1.0-small/train/patient42213/study1/view1_frontal.jpg,jpeg,2,66608534
cal,126,CheXpert-v1.0-small/train/patient27907/study5/view1_frontal.jpg,occlusion,2,1775950726
cal,2145,CheXpert-v1.0-small/train/patient00068/study1/view1_frontal.jpg,jpeg,1,1956353486
cal,1711,CheXpert-v1.0-small/train/patient26043/study1/view1_frontal.jpg,occlusion,1,1557407113
cal,4418,CheXpert-v1.0-small/train/patient47009/study1/view1_frontal.jpg,jpeg,3,1369131861
cal,4460,CheXpert-v1.0-small/train/patient16502/study4/view1_frontal.jpg,brightness,3,820688134
cal,3687,CheXpert-v1.0-small/train/patient32198/study14/view1_frontal.jpg,blur,3,1383972633
cal,2868,CheXpert-v1.0-small/train/patient56015/study1/view1_frontal.jpg,occlusion,3,1129500098
cal,2867,CheXpert-v1.0-small/train/patient39336/study1/view1_frontal.jpg,blur,2,1622741194
cal,4514,CheXpert-v1.0-small/train/patient09181/study1/view1_frontal.jpg,jpeg,2,1880194569
cal,1855,CheXpert-v1.0-small/train/patient18878/study1/view1_frontal.jpg,jpeg,2,1373025803
cal,3873,CheXpert-v1.0-small/train/patient20714/study1/view1_frontal.jpg,brightness,2,302140918
cal,4738,CheXpert-v1.0-small/train/patient13647/study1/view1_frontal.jpg,occlusion,3,353413120
cal,3905,CheXpert-v1.0-small/train/patient01471/study2/view1_frontal.jpg,occlusion,2,971954847
cal,3190,CheXpert-v1.0-small/train/patient36322/study16/view1_frontal.jpg,jpeg,2,2040935672
cal,4220,CheXpert-v1.0-small/train/patient39757/study3/view1_frontal.jpg,jpeg,3,45147041
cal,4406,CheXpert-v1.0-small/train/patient46880/study1/view1_frontal.jpg,jpeg,1,1558718436
cal,166,CheXpert-v1.0-small/train/patient28287/study2/view1_frontal.jpg,screen,3,1713939228
cal,1702,CheXpert-v1.0-small/train/patient15522/study14/view1_frontal.jpg,blur,3,1622621248
cal,4362,CheXpert-v1.0-small/train/patient11019/study6/view1_frontal.jpg,occlusion,2,1969309390
cal,474,CheXpert-v1.0-small/train/patient49913/study1/view1_frontal.jpg,occlusion,3,1690865663
cal,4211,CheXpert-v1.0-small/train/patient35357/study1/view2_frontal.jpg,brightness,1,987880272
cal,181,CheXpert-v1.0-small/train/patient10965/study3/view1_frontal.jpg,occlusion,2,1418788032
cal,883,CheXpert-v1.0-small/train/patient35300/study10/view1_frontal.jpg,jpeg,3,1425251425
cal,750,CheXpert-v1.0-small/train/patient25370/study1/view1_frontal.jpg,blur,3,1699056095
cal,3321,CheXpert-v1.0-small/train/patient05241/study2/view1_frontal.jpg,occlusion,2,338170972
cal,1886,CheXpert-v1.0-small/train/patient36272/study5/view1_frontal.jpg,occlusion,3,283136184
cal,2456,CheXpert-v1.0-small/train/patient38092/study6/view1_frontal.jpg,blur,3,1523851024
cal,496,CheXpert-v1.0-small/train/patient20118/study1/view1_frontal.jpg,screen,1,1956448898
cal,2007,CheXpert-v1.0-small/train/patient37241/study10/view1_frontal.jpg,brightness,2,2081153852
cal,4444,CheXpert-v1.0-small/train/patient48792/study1/view1_frontal.jpg,brightness,3,1284874584
cal,2358,CheXpert-v1.0-small/train/patient25894/study2/view1_frontal.jpg,blur,3,1161535200
cal,4629,CheXpert-v1.0-small/train/patient34413/study14/view1_frontal.jpg,jpeg,2,1520785267
cal,2358,CheXpert-v1.0-small/train/patient25894/study2/view1_frontal.jpg,occlusion,2,1332958904
cal,3785,CheXpert-v1.0-small/train/patient12690/study1/view1_frontal.jpg,blur,3,632835614
cal,2097,CheXpert-v1.0-small/train/patient36268/study1/view1_frontal.jpg,blur,2,1055926865
cal,2565,CheXpert-v1.0-small/train/patient35115/study2/view1_frontal.jpg,blur,3,950675314
cal,1263,CheXpert-v1.0-small/train/patient38885/study2/view1_frontal.jpg,screen,2,1886411716
cal,1478,CheXpert-v1.0-small/train/patient35480/study6/view1_frontal.jpg,occlusion,3,2145876629
cal,1909,CheXpert-v1.0-small/train/patient37335/study4/view1_frontal.jpg,jpeg,3,1848210692
cal,2231,CheXpert-v1.0-small/train/patient40553/study9/view1_frontal.jpg,occlusion,3,1640794134
cal,2907,CheXpert-v1.0-small/train/patient59468/study2/view1_frontal.jpg,brightness,2,1266644322
cal,4396,CheXpert-v1.0-small/train/patient24008/study24/view1_frontal.jpg,occlusion,2,904347498
cal,847,CheXpert-v1.0-small/train/patient47139/study5/view1_frontal.jpg,brightness,2,1872613163
cal,4598,CheXpert-v1.0-small/train/patient02312/study7/view1_frontal.jpg,jpeg,2,2036441634
cal,2948,CheXpert-v1.0-small/train/patient50492/study1/view1_frontal.jpg,jpeg,1,1721645001
cal,832,CheXpert-v1.0-small/train/patient11030/study3/view1_frontal.jpg,occlusion,3,1554284693
cal,1697,CheXpert-v1.0-small/train/patient33250/study2/view1_frontal.jpg,jpeg,3,704085770
cal,3332,CheXpert-v1.0-small/train/patient58182/study1/view1_frontal.jpg,screen,2,1357186172
cal,2999,CheXpert-v1.0-small/train/patient25729/study40/view1_frontal.jpg,brightness,1,529117535
cal,2553,CheXpert-v1.0-small/train/patient24428/study31/view1_frontal.jpg,screen,2,570552980
cal,1224,CheXpert-v1.0-small/train/patient09957/study4/view1_frontal.jpg,blur,1,694563779
cal,1747,CheXpert-v1.0-small/train/patient23520/study2/view1_frontal.jpg,brightness,3,548358958
cal,4803,CheXpert-v1.0-small/train/patient07530/study6/view1_frontal.jpg,occlusion,1,625896347
cal,2499,CheXpert-v1.0-small/train/patient09511/study2/view1_frontal.jpg,occlusion,1,5217237
cal,1376,CheXpert-v1.0-small/train/patient07086/study1/view1_frontal.jpg,jpeg,2,1431969962
cal,510,CheXpert-v1.0-small/train/patient52973/study4/view1_frontal.jpg,screen,3,1011399839
cal,1911,CheXpert-v1.0-small/train/patient28784/study17/view1_frontal.jpg,occlusion,3,2029054839
