idx,corruption,severity,seed,Path
51,occlusion,2,51,00008760_004.png
51,occlusion,3,51,00008760_004.png
51,screen,1,51,00008760_004.png
51,screen,2,51,00008760_004.png
51,screen,3,51,00008760_004.png
52,blur,1,52,00006039_002.png
52,blur,2,52,00006039_002.png
52,blur,3,52,00006039_002.png
52,brightness,1,52,00006039_002.png
52,brightness,2,52,00006039_002.png
52,brightness,3,52,00006039_002.png
52,jpeg,1,52,00006039_002.png
52,jpeg,2,52,00006039_002.png
52,jpeg,3,52,00006039_002.png
52,occlusion,1,52,00006039_002.png
52,occlusion,2,52,00006039_002.png
52,occlusion,3,52,00006039_002.png
52,screen,1,52,00006039_002.png
52,screen,2,52,00006039_002.png
52,screen,3,52,00006039_002.png
53,blur,1,53,00017691_003.png
53,blur,2,53,00017691_003.png
53,blur,3,53,00017691_003.png
53,brightness,1,53,00017691_003.png
53,brightness,2,53,00017691_003.png
53,brightness,3,53,00017691_003.png
53,jpeg,1,53,00017691_003.png
53,jpeg,2,53,00017691_003.png
53,jpeg,3,53,00017691_003.png
53,occlusion,1,53,00017691_003.png
53,occlusion,2,53,00017691_003.png
53,occlusion,3,53,00017691_003.png
53,screen,1,53,00017691_003.png
53,screen,2,53,00017691_003.png
53,screen,3,53,00017691_003.png
54,blur,1,54,00000375_000.png
54,blur,2,54,00000375_000.png
54,blur,3,54,00000375_000.png
54,brightness,1,54,00000375_000.png
54,brightness,2,54,00000375_000.png
54,brightness,3,54,00000375_000.png
54,jpeg,1,54,00000375_000.png
54,jpeg,2,54,00000375_000.png
54,jpeg,3,54,00000375_000.png
54,occlusion,1,54,00000375_000.png
54,occlusion,2,54,00000375_000.png
54,occlusion,3,54,00000375_000.png
54,screen,1,54,00000375_000.png
54,screen,2,54,00000375_000.png
54,screen,3,54,00000375_000.png
55,blur,1,55,00013592_019.png
55,blur,2,55,00013592_019.png
55,blur,3,55,00013592_019.png
55,brightness,1,55,00013592_019.png
55,brightness,2,55,00013592_019.png
55,brightness,3,55,00013592_019.png
55,jpeg,1,55,00013592_019.png
55,jpeg,2,55,00013592_019.png
55,jpeg,3,55,00013592_019.png
55,occlusion,1,55,00013592_019.png
55,occlusion,2,55,00013592_019.png
55,occlusion,3,55,00013592_019.png
55,screen,1,55,00013592_019.png
55,screen,2,55,00013592_019.png
55,screen,3,55,00013592_019.png
56,blur,1,56,00005904_001.png
56,blur,2,56,00005904_001.png
56,blur,3,56,00005904_001.png
56,brightness,1,56,00005904_001.png
56,brightness,2,56,00005904_001.png
56,brightness,3,56,00005904_001.png
56,jpeg,1,56,00005904_001.png
56,jpeg,2,56,00005904_001.png
56,jpeg,3,56,00005904_001.png
56,occlusion,1,56,00005904_001.png
56,occlusion,2,56,00005904_001.png
56,occlusion,3,56,00005904_001.png
56,screen,1,56,00005904_001.png
56,screen,2,56,00005904_001.png
56,screen,3,56,00005904_001.png
57,blur,1,57,00006426_000.png
57,blur,2,57,00006426_000.png
57,blur,3,57,00006426_000.png
57,brightness,1,57,00006426_000.png
57,brightness,2,57,00006426_000.png
57,brightness,3,57,00006426_000.png
57,jpeg,1,57,00006426_000.png
57,jpeg,2,57,00006426_000.png
57,jpeg,3,57,00006426_000.png
57,occlusion,1,57,00006426_000.png
57,occlusion,2,57,00006426_000.png
57,occlusion,3,57,00006426_000.png
57,screen,1,57,00006426_000.png
57,screen,2,57,00006426_000.png
57,screen,3,57,00006426_000.png
58,blur,1,58,00029865_002.png
58,blur,2,58,00029865_002.png
58,blur,3,58,00029865_002.png
58,brightness,1,58,00029865_002.png
58,brightness,2,58,00029865_002.png
58,brightness,3,58,00029865_002.png
58,jpeg,1,58,00029865_002.png
58,jpeg,2,58,00029865_002.png
58,jpeg,3,58,00029865_002.png
58,occlusion,1,58,00029865_002.png
58,occlusion,2,58,00029865_002.png
58,occlusion,3,58,00029865_002.png
58,screen,1,58,00029865_002.png
58,screen,2,58,00029865_002.png
58,screen,3,58,00029865_002.png
59,blur,1,59,00001849_000.png
59,blur,2,59,00001849_000.png
59,blur,3,59,00001849_000.png
59,brightness,1,59,00001849_000.png
59,brightness,2,59,00001849_000.png
59,brightness,3,59,00001849_000.png
59,jpeg,1,59,00001849_000.png
59,jpeg,2,59,00001849_000.png
59,jpeg,3,59,00001849_000.png
59,occlusion,1,59,00001849_000.png
59,occlusion,2,59,00001849_000.png
59,occlusion,3,59,00001849_000.png
59,screen,1,59,00001849_000.png
59,screen,2,59,00001849_000.png
59,screen,3,59,00001849_000.png
60,blur,1,60,00013111_039.png
60,blur,2,60,00013111_039.png
60,blur,3,60,00013111_039.png
60,brightness,1,60,00013111_039.png
60,brightness,2,60,00013111_039.png
60,brightness,3,60,00013111_039.png
60,jpeg,1,60,00013111_039.png
60,jpeg,2,60,00013111_039.png
60,jpeg,3,60,00013111_039.png
60,occlusion,1,60,00013111_039.png
60,occlusion,2,60,00013111_039.png
60,occlusion,3,60,00013111_039.png
60,screen,1,60,00013111_039.png
60,screen,2,60,00013111_039.png
60,screen,3,60,00013111_039.png
61,blur,1,61,00020052_002.png
61,blur,2,61,00020052_002.png
61,blur,3,61,00020052_002.png
61,brightness,1,61,00020052_002.png
61,brightness,2,61,00020052_002.png
61,brightness,3,61,00020052_002.png
61,jpeg,1,61,00020052_002.png
61,jpeg,2,61,00020052_002.png
61,jpeg,3,61,00020052_002.png
61,occlusion,1,61,00020052_002.png
61,occlusion,2,61,00020052_002.png
61,occlusion,3,61,00020052_002.png
61,screen,1,61,00020052_002.png
61,screen,2,61,00020052_002.png
61,screen,3,61,00020052_002.png
62,blur,1,62,00011366_001.png
62,blur,2,62,00011366_001.png
62,blur,3,62,00011366_001.png
62,brightness,1,62,00011366_001.png
62,brightness,2,62,00011366_001.png
62,brightness,3,62,00011366_001.png
62,jpeg,1,62,00011366_001.png
62,jpeg,2,62,00011366_001.png
62,jpeg,3,62,00011366_001.png
62,occlusion,1,62,00011366_001.png
62,occlusion,2,62,00011366_001.png
62,occlusion,3,62,00011366_001.png
62,screen,1,62,00011366_001.png
62,screen,2,62,00011366_001.png
62,screen,3,62,00011366_001.png
63,blur,1,63,00013904_014.png
63,blur,2,63,00013904_014.png
63,blur,3,63,00013904_014.png
63,brightness,1,63,00013904_014.png
63,brightness,2,63,00013904_014.png
63,brightness,3,63,00013904_014.png
63,jpeg,1,63,00013904_014.png
63,jpeg,2,63,00013904_014.png
63,jpeg,3,63,00013904_014.png
63,occlusion,1,63,00013904_014.png
63,occlusion,2,63,00013904_014.png
63,occlusion,3,63,00013904_014.png
63,screen,1,63,00013904_014.png
63,screen,2,63,00013904_014.png
63,screen,3,63,00013904_014.png
64,blur,1,64,00014125_036.png
64,blur,2,64,00014125_036.png
64,blur,3,64,00014125_036.png
64,brightness,1,64,00014125_036.png
64,brightness,2,64,00014125_036.png
64,brightness,3,64,00014125_036.png
64,jpeg,1,64,00014125_036.png
64,jpeg,2,64,00014125_036.png
64,jpeg,3,64,00014125_036.png
64,occlusion,1,64,00014125_036.png
64,occlusion,2,64,00014125_036.png
64,occlusion,3,64,00014125_036.png
64,screen,1,64,00014125_036.png
64,screen,2,64,00014125_036.png
64,screen,3,64,00014125_036.png
65,blur,1,65,00020188_000.png
65,blur,2,65,00020188_000.png
65,blur,3,65,00020188_000.png
65,brightness,1,65,00020188_000.png
65,brightness,2,65,00020188_000.png
65,brightness,3,65,00020188_000.png
65,jpeg,1,65,00020188_000.png
65,jpeg,2,65,00020188_000.png
65,jpeg,3,65,00020188_000.png
65,occlusion,1,65,00020188_000.png
65,occlusion,2,65,00020188_000.png
65,occlusion,3,65,00020188_000.png
65,screen,1,65,00020188_000.png
65,screen,2,65,00020188_000.png
65,screen,3,65,00020188_000.png
66,blur,1,66,00026489_000.png
66,blur,2,66,00026489_000.png
66,blur,3,66,00026489_000.png
66,brightness,1,66,00026489_000.png
66,brightness,2,66,00026489_000.png
66,brightness,3,66,00026489_000.png
66,jpeg,1,66,00026489_000.png
66,jpeg,2,66,00026489_000.png
66,jpeg,3,66,00026489_000.png
66,occlusion,1,66,00026489_000.png
66,occlusion,2,66,00026489_000.png
66,occlusion,3,66,00026489_000.png
66,screen,1,66,00026489_000.png
66,screen,2,66,00026489_000.png
66,screen,3,66,00026489_000.png
67,blur,1,67,00008767_000.png
67,blur,2,67,00008767_000.png
67,blur,3,67,00008767_000.png
67,brightness,1,67,00008767_000.png
67,brightness,2,67,00008767_000.png
67,brightness,3,67,00008767_000.png
67,jpeg,1,67,00008767_000.png
67,jpeg,2,67,00008767_000.png
67,jpeg,3,67,00008767_000.png
67,occlusion,1,67,00008767_000.png
67,occlusion,2,67,00008767_000.png
67,occlusion,3,67,00008767_000.png
67,screen,1,67,00008767_000.png
67,screen,2,67,00008767_000.png
67,screen,3,67,00008767_000.png
68,blur,1,68,00027455_003.png
68,blur,2,68,00027455_003.png
68,blur,3,68,00027455_003.png
68,brightness,1,68,00027455_003.png
68,brightness,2,68,00027455_003.png
68,brightness,3,68,00027455_003.png
68,jpeg,1,68,00027455_003.png
68,jpeg,2,68,00027455_003.png
68,jpeg,3,68,00027455_003.png
68,occlusion,1,68,00027455_003.png
68,occlusion,2,68,00027455_003.png
68,occlusion,3,68,00027455_003.png
68,screen,1,68,00027455_003.png
68,screen,2,68,00027455_003.png
68,screen,3,68,00027455_003.png
69,blur,1,69,00021750_018.png
69,blur,2,69,00021750_018.png
69,blur,3,69,00021750_018.png
69,brightness,1,69,00021750_018.png
69,brightness,2,69,00021750_018.png
69,brightness,3,69,00021750_018.png
69,jpeg,1,69,00021750_018.png
69,jpeg,2,69,00021750_018.png
69,jpeg,3,69,00021750_018.png
69,occlusion,1,69,00021750_018.png
69,occlusion,2,69,00021750_018.png
69,occlusion,3,69,00021750_018.png
69,screen,1,69,00021750_018.png
69,screen,2,69,00021750_018.png
69,screen,3,69,00021750_018.png
70,blur,1,70,00003005_020.png
70,blur,2,70,00003005_020.png
70,blur,3,70,00003005_020.png
70,brightness,1,70,00003005_020.png
70,brightness,2,70,00003005_020.png
70,brightness,3,70,00003005_020.png
70,jpeg,1,70,00003005_020.png
70,jpeg,2,70,00003005_020.png
70,jpeg,3,70,00003005_020.png
70,occlusion,1,70,00003005_020.png
70,occlusion,2,70,00003005_020.png
70,occlusion,3,70,00003005_020.png
70,screen,1,70,00003005_020.png
70,screen,2,70,00003005_020.png
70,screen,3,70,00003005_020.png
71,blur,1,71,00012487_019.png
71,blur,2,71,00012487_019.png
71,blur,3,71,00012487_019.png
71,brightness,1,71,00012487_019.png
71,brightness,2,71,00012487_019.png
71,brightness,3,71,00012487_019.png
71,jpeg,1,71,00012487_019.png
71,jpeg,2,71,00012487_019.png
71,jpeg,3,71,00012487_019.png
71,occlusion,1,71,00012487_019.png
71,occlusion,2,71,00012487_019.png
71,occlusion,3,71,00012487_019.png
71,screen,1,71,00012487_019.png
71,screen,2,71,00012487_019.png
71,screen,3,71,00012487_019.png
72,blur,1,72,00002614_003.png
72,blur,2,72,00002614_003.png
72,blur,3,72,00002614_003.png
72,brightness,1,72,00002614_003.png
72,brightness,2,72,00002614_003.png
72,brightness,3,72,00002614_003.png
72,jpeg,1,72,00002614_003.png
72,jpeg,2,72,00002614_003.png
72,jpeg,3,72,00002614_003.png
72,occlusion,1,72,00002614_003.png
72,occlusion,2,72,00002614_003.png
72,occlusion,3,72,00002614_003.png
72,screen,1,72,00002614_003.png
72,screen,2,72,00002614_003.png
72,screen,3,72,00002614_003.png
73,blur,1,73,00001986_001.png
73,blur,2,73,00001986_001.png
73,blur,3,73,00001986_001.png
73,brightness,1,73,00001986_001.png
73,brightness,2,73,00001986_001.png
73,brightness,3,73,00001986_001.png
73,jpeg,1,73,00001986_001.png
73,jpeg,2,73,00001986_001.png
73,jpeg,3,73,00001986_001.png
73,occlusion,1,73,00001986_001.png
73,occlusion,2,73,00001986_001.png
73,occlusion,3,73,00001986_001.png
73,screen,1,73,00001986_001.png
73,screen,2,73,00001986_001.png
73,screen,3,73,00001986_001.png
74,blur,1,74,00017920_003.png
74,blur,2,74,00017920_003.png
74,blur,3,74,00017920_003.png
74,brightness,1,74,00017920_003.png
74,brightness,2,74,00017920_003.png
74,brightness,3,74,00017920_003.png
74,jpeg,1,74,00017920_003.png
74,jpeg,2,74,00017920_003.png
74,jpeg,3,74,00017920_003.png
74,occlusion,1,74,00017920_003.png
74,occlusion,2,74,00017920_003.png
74,occlusion,3,74,00017920_003.png
74,screen,1,74,00017920_003.png
74,screen,2,74,00017920_003.png
74,screen,3,74,00017920_003.png
75,blur,1,75,00026185_004.png
75,blur,2,75,00026185_004.png
75,blur,3,75,00026185_004.png
75,brightness,1,75,00026185_004.png
75,brightness,2,75,00026185_004.png
75,brightness,3,75,00026185_004.png
75,jpeg,1,75,00026185_004.png
75,jpeg,2,75,00026185_004.png
75,jpeg,3,75,00026185_004.png
75,occlusion,1,75,00026185_004.png
75,occlusion,2,75,00026185_004.png
75,occlusion,3,75,00026185_004.png
75,screen,1,75,00026185_004.png
75,screen,2,75,00026185_004.png
75,screen,3,75,00026185_004.png
76,blur,1,76,00003534_024.png
76,blur,2,76,00003534_024.png
76,blur,3,76,00003534_024.png
76,brightness,1,76,00003534_024.png
76,brightness,2,76,00003534_024.png
76,brightness,3,76,00003534_024.png
76,jpeg,1,76,00003534_024.png
76,jpeg,2,76,00003534_024.png
76,jpeg,3,76,00003534_024.png
76,occlusion,1,76,00003534_024.png
76,occlusion,2,76,00003534_024.png
76,occlusion,3,76,00003534_024.png
76,screen,1,76,00003534_024.png
76,screen,2,76,00003534_024.png
76,screen,3,76,00003534_024.png
77,blur,1,77,00014603_001.png
77,blur,2,77,00014603_001.png
77,blur,3,77,00014603_001.png
77,brightness,1,77,00014603_001.png
77,brightness,2,77,00014603_001.png
77,brightness,3,77,00014603_001.png
77,jpeg,1,77,00014603_001.png
77,jpeg,2,77,00014603_001.png
77,jpeg,3,77,00014603_001.png
77,occlusion,1,77,00014603_001.png
77,occlusion,2,77,00014603_001.png
77,occlusion,3,77,00014603_001.png
77,screen,1,77,00014603_001.png
77,screen,2,77,00014603_001.png
77,screen,3,77,00014603_001.png
78,blur,1,78,00022870_015.png
78,blur,2,78,00022870_015.png
78,blur,3,78,00022870_015.png
78,brightness,1,78,00022870_015.png
78,brightness,2,78,00022870_015.png
78,brightness,3,78,00022870_015.png
78,jpeg,1,78,00022870_015.png
78,jpeg,2,78,00022870_015.png
78,jpeg,3,78,00022870_015.png
78,occlusion,1,78,00022870_015.png
78,occlusion,2,78,00022870_015.png
78,occlusion,3,78,00022870_015.png
78,screen,1,78,00022870_015.png
78,screen,2,78,00022870_015.png
78,screen,3,78,00022870_015.png
79,blur,1,79,00030629_000.png
79,blur,2,79,00030629_000.png
79,blur,3,79,00030629_000.png
79,brightness,1,79,00030629_000.png
79,brightness,2,79,00030629_000.png
79,brightness,3,79,00030629_000.png
79,jpeg,1,79,00030629_000.png
79,jpeg,2,79,00030629_000.png
79,jpeg,3,79,00030629_000.png
79,occlusion,1,79,00030629_000.png
79,occlusion,2,79,00030629_000.png
79,occlusion,3,79,00030629_000.png
79,screen,1,79,00030629_000.png
79,screen,2,79,00030629_000.png
79,screen,3,79,00030629_000.png
80,blur,1,80,00016007_001.png
80,blur,2,80,00016007_001.png
80,blur,3,80,00016007_001.png
80,brightness,1,80,00016007_001.png
80,brightness,2,80,00016007_001.png
80,brightness,3,80,00016007_001.png
80,jpeg,1,80,00016007_001.png
80,jpeg,2,80,00016007_001.png
80,jpeg,3,80,00016007_001.png
80,occlusion,1,80,00016007_001.png
80,occlusion,2,80,00016007_001.png
80,occlusion,3,80,00016007_001.png
80,screen,1,80,00016007_001.png
80,screen,2,80,00016007_001.png
80,screen,3,80,00016007_001.png
81,blur,1,81,00027725_021.png
81,blur,2,81,00027725_021.png
81,blur,3,81,00027725_021.png
81,brightness,1,81,00027725_021.png
81,brightness,2,81,00027725_021.png
81,brightness,3,81,00027725_021.png
81,jpeg,1,81,00027725_021.png
81,jpeg,2,81,00027725_021.png
81,jpeg,3,81,00027725_021.png
81,occlusion,1,81,00027725_021.png
81,occlusion,2,81,00027725_021.png
81,occlusion,3,81,00027725_021.png
81,screen,1,81,00027725_021.png
81,screen,2,81,00027725_021.png
81,screen,3,81,00027725_021.png
82,blur,1,82,00019014_000.png
82,blur,2,82,00019014_000.png
82,blur,3,82,00019014_000.png
82,brightness,1,82,00019014_000.png
82,brightness,2,82,00019014_000.png
82,brightness,3,82,00019014_000.png
82,jpeg,1,82,00019014_000.png
82,jpeg,2,82,00019014_000.png
82,jpeg,3,82,00019014_000.png
82,occlusion,1,82,00019014_000.png
82,occlusion,2,82,00019014_000.png
82,occlusion,3,82,00019014_000.png
82,screen,1,82,00019014_000.png
82,screen,2,82,00019014_000.png
82,screen,3,82,00019014_000.png
83,blur,1,83,00002000_001.png
83,blur,2,83,00002000_001.png
83,blur,3,83,00002000_001.png
83,brightness,1,83,00002000_001.png
83,brightness,2,83,00002000_001.png
83,brightness,3,83,00002000_001.png
83,jpeg,1,83,00002000_001.png
83,jpeg,2,83,00002000_001.png
83,jpeg,3,83,00002000_001.png
83,occlusion,1,83,00002000_001.png
83,occlusion,2,83,00002000_001.png
83,occlusion,3,83,00002000_001.png
83,screen,1,83,00002000_001.png
83,screen,2,83,00002000_001.png
83,screen,3,83,00002000_001.png
84,blur,1,84,00005241_003.png
84,blur,2,84,00005241_003.png
84,blur,3,84,00005241_003.png
84,brightness,1,84,00005241_003.png
84,brightness,2,84,00005241_003.png
84,brightness,3,84,00005241_003.png
84,jpeg,1,84,00005241_003.png
84,jpeg,2,84,00005241_003.png
84,jpeg,3,84,00005241_003.png
84,occlusion,1,84,00005241_003.png
84,occlusion,2,84,00005241_003.png
84,occlusion,3,84,00005241_003.png
84,screen,1,84,00005241_003.png
84,screen,2,84,00005241_003.png
84,screen,3,84,00005241_003.png
85,blur,1,85,00000589_000.png
85,blur,2,85,00000589_000.png
85,blur,3,85,00000589_000.png
85,brightness,1,85,00000589_000.png
85,brightness,2,85,00000589_000.png
85,brightness,3,85,00000589_000.png
85,jpeg,1,85,00000589_000.png
85,jpeg,2,85,00000589_000.png
85,jpeg,3,85,00000589_000.png
85,occlusion,1,85,00000589_000.png
85,occlusion,2,85,00000589_000.png
85,occlusion,3,85,00000589_000.png
85,screen,1,85,00000589_000.png
85,screen,2,85,00000589_000.png
85,screen,3,85,00000589_000.png
86,blur,1,86,00021489_003.png
86,blur,2,86,00021489_003.png
86,blur,3,86,00021489_003.png
86,brightness,1,86,00021489_003.png
86,brightness,2,86,00021489_003.png
86,brightness,3,86,00021489_003.png
86,jpeg,1,86,00021489_003.png
86,jpeg,2,86,00021489_003.png
86,jpeg,3,86,00021489_003.png
86,occlusion,1,86,00021489_003.png
86,occlusion,2,86,00021489_003.png
86,occlusion,3,86,00021489_003.png
86,screen,1,86,00021489_003.png
86,screen,2,86,00021489_003.png
86,screen,3,86,00021489_003.png
87,blur,1,87,00009365_028.png
87,blur,2,87,00009365_028.png
87,blur,3,87,00009365_028.png
87,brightness,1,87,00009365_028.png
87,brightness,2,87,00009365_028.png
87,brightness,3,87,00009365_028.png
87,jpeg,1,87,00009365_028.png
87,jpeg,2,87,00009365_028.png
87,jpeg,3,87,00009365_028.png
87,occlusion,1,87,00009365_028.png
87,occlusion,2,87,00009365_028.png
87,occlusion,3,87,00009365_028.png
87,screen,1,87,00009365_028.png
87,screen,2,87,00009365_028.png
87,screen,3,87,00009365_028.png
88,blur,1,88,00004523_003.png
88,blur,2,88,00004523_003.png
88,blur,3,88,00004523_003.png
88,brightness,1,88,00004523_003.png
88,brightness,2,88,00004523_003.png
88,brightness,3,88,00004523_003.png
88,jpeg,1,88,00004523_003.png
88,jpeg,2,88,00004523_003.png
88,jpeg,3,88,00004523_003.png
88,occlusion,1,88,00004523_003.png
88,occlusion,2,88,00004523_003.png
88,occlusion,3,88,00004523_003.png
88,screen,1,88,00004523_003.png
88,screen,2,88,00004523_003.png
88,screen,3,88,00004523_003.png
89,blur,1,89,00006010_000.png
89,blur,2,89,00006010_000.png
89,blur,3,89,00006010_000.png
89,brightness,1,89,00006010_000.png
89,brightness,2,89,00006010_000.png
89,brightness,3,89,00006010_000.png
89,jpeg,1,89,00006010_000.png
89,jpeg,2,89,00006010_000.png
89,jpeg,3,89,00006010_000.png
89,occlusion,1,89,00006010_000.png
89,occlusion,2,89,00006010_000.png
89,occlusion,3,89,00006010_000.png
89,screen,1,89,00006010_000.png
89,screen,2,89,00006010_000.png
89,screen,3,89,00006010_000.png
90,blur,1,90,00025315_000.png
90,blur,2,90,00025315_000.png
90,blur,3,90,00025315_000.png
90,brightness,1,90,00025315_000.png
90,brightness,2,90,00025315_000.png
90,brightness,3,90,00025315_000.png
90,jpeg,1,90,00025315_000.png
90,jpeg,2,90,00025315_000.png
90,jpeg,3,90,00025315_000.png
90,occlusion,1,90,00025315_000.png
90,occlusion,2,90,00025315_000.png
90,occlusion,3,90,00025315_000.png
90,screen,1,90,00025315_000.png
90,screen,2,90,00025315_000.png
90,screen,3,90,00025315_000.png
91,blur,1,91,00025628_006.png
91,blur,2,91,00025628_006.png
91,blur,3,91,00025628_006.png
91,brightness,1,91,00025628_006.png
91,brightness,2,91,00025628_006.png
91,brightness,3,91,00025628_006.png
91,jpeg,1,91,00025628_006.png
91,jpeg,2,91,00025628_006.png
91,jpeg,3,91,00025628_006.png
91,occlusion,1,91,00025628_006.png
91,occlusion,2,91,00025628_006.png
91,occlusion,3,91,00025628_006.png
91,screen,1,91,00025628_006.png
91,screen,2,91,00025628_006.png
91,screen,3,91,00025628_006.png
92,blur,1,92,00010035_001.png
92,blur,2,92,00010035_001.png
92,blur,3,92,00010035_001.png
92,brightness,1,92,00010035_001.png
92,brightness,2,92,00010035_001.png
92,brightness,3,92,00010035_001.png
92,jpeg,1,92,00010035_001.png
92,jpeg,2,92,00010035_001.png
92,jpeg,3,92,00010035_001.png
